customer_id,first_name,last_name,gender,birthday,city,state_code,state,zip_code,country,continent,latitude,longitude
1878966,Lisa,Roux,Female,1958-11-24,Pine Bluff,AR,Arkansas,71601,United States,North America,34.2157064,-92.0140402
1878983,Thomas,Engle,Male,1993-02-02,Chico,CA,California,95928,United States,North America,39.7284945,-121.8374777
1878988,Justin,Peters,Male,1985-12-13,Westland,MI,Michigan,48185,United States,North America,42.3238056,-83.4005321
1879346,Daniel,Turner,Male,1995-10-16,Bridgeville,PA,Pennsylvania,15017,United States,North America,40.3561805,-80.1100556
1879578,Julia,Barnes,Female,1972-04-12,Salinas,CA,California,93901,United States,North America,36.6744117,-121.655037
1879693,Anne,Simmerman,Female,1958-04-09,Auburndale,FL,Florida,33823,United States,North America,28.0653422,-81.7888642
1879735,Robin,Conway,Female,1982-07-01,Phoenix,AZ,Arizona,85003,United States,North America,33.4484367,-112.074141
1880031,Sean,Morrison,Male,1982-09-18,Dunn Center,ND,North Dakota,58626,United States,North America,47.353624,-102.620462
1880288,Betty,Gadbois,Female,1979-06-19,Miami,FL,Florida,33145,United States,North America,25.7741728,-80.19362
1880406,James,Claudio,Male,1946-05-27,Falls Church,VA,Virginia,22042,United States,North America,38.882334,-77.1710914
1880655,Samantha,Alexander,Female,1974-12-07,Tigard,OR,Oregon,97223,United States,North America,45.4307473,-122.771933
1880727,Steven,Reid,Male,2000-05-16,Meridian,ID,Idaho,83642,United States,North America,32.3643098,-88.703656
1880784,Jody,Summer,Female,1997-08-15,Forest Hills,NY,New York,11375,United States,North America,40.7231009,-73.8466125
1880923,June,Cramer,Female,1975-02-05,Nichols,NY,New York,13812,United States,North America,41.4812476,-91.3076361
1881107,David,Weeks,Male,1959-06-03,Jersey City,NJ,New Jersey,7305,United States,North America,40.7215682,-74.047455
1881517,Jacqueline,Bennett,Female,1980-07-30,Lansing,MI,Michigan,48933,United States,North America,42.7337712,-84.5553805
1881543,Bret,Wilson,Male,1941-11-06,Philadelphia,DE,Delaware,19106,United States,North America,39.9527237,-75.1635262
1881758,Cathy,Hummel,Female,1944-08-10,Jackson,NC,North Carolina,27845,United States,North America,32.2998686,-90.1830408
1882011,William,Johnson,Male,1957-08-11,Chattanooga,TN,Tennessee,37403,United States,North America,35.0457219,-85.3094883
1882071,Kristen,Molinari,Female,1944-11-28,Chicago,IL,Illinois,60631,United States,North America,41.8755616,-87.6244212
1882274,Peter,Moseley,Male,1937-05-24,Tallahassee,FL,Florida,32311,United States,North America,30.4380832,-84.2809332
1882501,Gina,Mitchell,Female,1986-06-16,Arlington,VA,Virginia,22201,United States,North America,32.7355816,-97.1071186
1882504,Nathan,Durden,Male,1963-03-01,Chicago,IL,Illinois,60606,United States,North America,41.8755616,-87.6244212
1882512,Ann,Castillo,Female,1968-03-11,Saint Louis,MO,Missouri,63119,United States,North America,38.6280278,-90.1910154
1882594,Haley,Cassell,Female,1985-01-19,Burbank,CA,California,91504,United States,North America,34.1812089,-118.307201
1882911,Nickolas,Foster,Male,1990-11-14,Orlando,FL,Florida,32805,United States,North America,28.5421109,-81.3790304
1882958,Robert,Moore,Male,1942-02-21,Gulfport,MS,Mississippi,39503,United States,North America,30.3674198,-89.0928155
1883496,Florence,Badger,Female,1946-04-18,Hartford,CT,Connecticut,6103,United States,North America,41.764582,-72.6908547
1883630,Robert,Segura,Male,1987-10-29,Adams,OK,Oklahoma,73901,United States,North America,39.9787786,-91.2110065
1883710,Esther,Jenkins,Female,1949-05-16,Lexington,KY,Kentucky,40507,United States,North America,38.0464066,-84.4970393
1883755,Michelle,Spencer,Female,1968-01-30,Oakland,CA,California,94612,United States,North America,37.8044557,-122.271356
1883844,Harry,Kaplan,Male,1964-05-18,Camden,NJ,New Jersey,8102,United States,North America,39.9448402,-75.1198911
1883941,Michael,Emery,Male,1996-04-25,Bastrop,LA,Louisiana,71220,United States,North America,30.0541116,-97.3887764
1883981,Pearlie,Rice,Female,1987-04-20,Brooklyn,NY,New York,11235,United States,North America,40.6526006,-73.9497211
1884026,David,White,Male,1938-05-16,Bronx,NY,New York,10467,United States,North America,40.8466508,-73.8785937
1884596,Jason,Harrison,Male,1998-02-04,Toledo,OH,Ohio,43607,United States,North America,39.8560679,-4.0239568
1884616,Katharine,Main,Female,1987-05-11,Myrtle Beach,SC,South Carolina,29577,United States,North America,33.6956461,-78.8900409
1884663,Karen,Jones,Female,1970-09-30,Lacassine,LA,Louisiana,70650,United States,North America,30.235485,-92.9215367
1884718,Mark,Robertson,Male,1983-04-13,Boston,MA,Massachusetts,2110,United States,North America,42.3554334,-71.060511
1884908,Eric,Ellis,Male,1953-12-03,Lock Haven,PA,Pennsylvania,17745,United States,North America,41.1369077,-77.4471641
1885023,Lauren,Forsythe,Female,1984-10-26,Warren,MI,Michigan,48093,United States,North America,41.8119602,-79.2654452
1885114,Melody,Morales,Female,1985-09-24,Fort Collins,CO,Colorado,80524,United States,North America,40.5871782,-105.0770113
1885279,Carla,Hastings,Female,1971-08-01,Southfield,MI,Michigan,48075,United States,North America,42.4733689,-83.2218731
1885351,Dennis,Richards,Male,2001-04-16,Boise,ID,Idaho,83702,United States,North America,43.6166163,-116.200886
1885398,James,Hopkins,Male,1962-11-25,Bradford,PA,Pennsylvania,16701,United States,North America,53.7944229,-1.7519186
1885532,Diane,Miller,Female,1971-01-03,Viking,MN,Minnesota,56760,United States,North America,48.2186364,-96.4058607
1885716,Mary,Shaw,Female,1938-10-07,Memphis,TN,Tennessee,38115,United States,North America,35.1460249,-90.0517638
1885765,Stephen,Martel,Male,1980-10-06,Crafton,PA,Pennsylvania,15205,United States,North America,34.0630688,-117.121702
1885890,Arthur,Hughey,Male,1952-04-10,Meriden,CT,Connecticut,6450,United States,North America,41.5381535,-72.8070435
1885909,Patricia,Ramos,Female,1992-06-24,Harrisonburg,VA,Virginia,22801,United States,North America,38.4493315,-78.8688833
1885990,Mary,Doty,Female,1952-05-17,Whitesville,MO,Missouri,64480,United States,North America,37.9748295,-81.5290005
1886071,John,Hazelip,Male,1958-02-24,Little Rock,AR,Arkansas,72201,United States,North America,34.7465071,-92.2896267
1886388,Carol,Miller,Female,1955-09-29,Oakland,CA,California,94612,United States,North America,37.8044557,-122.271356
1886594,Clinton,Montgomery,Male,1964-04-16,Fremont,MI,Michigan,49412,United States,North America,37.5482697,-121.988571
1886699,Janet,Hartnett,Female,1994-03-21,Pittsburgh,PA,Pennsylvania,15219,United States,North America,40.4416941,-79.9900861
1886764,Warren,King,Male,1997-07-30,Maple Heights,OH,Ohio,44137,United States,North America,41.4154413,-81.5655597
1886776,Cierra,Turner,Female,1975-06-21,Galvez,LA,Louisiana,70769,United States,North America,39.7005585,-4.2737085
1886932,Christine,Jackson,Female,1973-11-04,Finleyville,PA,Pennsylvania,15332,United States,North America,40.2522922,-80.0028294
1886968,James,Henrickson,Male,1954-04-03,Little Rock,AR,Arkansas,72212,United States,North America,34.7465071,-92.2896267
1887153,Jesse,Steppe,Male,1960-04-16,Oklahoma City,OK,Oklahoma,73113,United States,North America,35.4729886,-97.5170536
1887180,Jeanne,Wilson,Female,1965-09-16,Middletown,OH,Ohio,45044,United States,North America,41.5623178,-72.6509061
1887326,Gilbert,Hackworth,Male,1938-02-27,Milpitas,CA,California,95035,United States,North America,37.4332273,-121.8989248
1887449,Charles,Le,Male,1964-08-24,Cleveland,OH,Ohio,44113,United States,North America,41.4996574,-81.6936772
1887539,May,Vincent,Female,1979-04-22,Mineola,NY,New York,11501,United States,North America,40.7492678,-73.6406845
1887604,Brian,Blake,Male,1957-10-16,Severna Park,MD,Maryland,21146,United States,North America,39.070388,-76.5452409
1887682,Ronnie,Williams,Male,1985-07-25,Scotia,NE,Nebraska,68875,United States,North America,56.7861112,-4.1140518
1887933,Lisa,Morales,Female,1946-10-06,Columbia,SC,South Carolina,29201,United States,North America,4.099917,-72.9088133
1888089,Brenda,Cuyler,Female,1991-10-06,Kenton,TN,Tennessee,38233,United States,North America,38.9252546,-84.5331967
1888484,Robert,Rowley,Male,1982-11-02,Grand Prairie,TX,Texas,75050,United States,North America,32.7459645,-96.9977846
1888531,Melvin,Fitzgerald,Male,1999-05-31,Damon,TX,Texas,77430,United States,North America,29.290523,-95.7346708
1888585,Carlos,Aquino,Male,1971-12-16,Plantation,FL,Florida,33324,United States,North America,26.1275862,-80.2331036
1888911,Roland,Sanders,Male,1937-06-04,Silver Bay,MN,Minnesota,56414,United States,North America,47.2942968,-91.2573708
1888971,Sherry,Salazar,Female,1936-04-08,Los Angeles,CA,California,90017,United States,North America,34.0536909,-118.242766
1889142,Samuel,Vann,Male,1937-01-23,Seattle,WA,Washington,98109,United States,North America,47.6038321,-122.330062
1889189,Birdie,Johnson,Female,1993-08-13,Goshen,UT,Utah,84633,United States,North America,41.5850394,-85.8344491
1889224,Leon,Valdez,Male,1942-06-18,Columbus,OH,Ohio,43215,United States,North America,39.9622601,-83.0007065
1889240,Claudio,Hamby,Male,1960-10-19,Rochester Hills,MI,Michigan,48306,United States,North America,42.6583661,-83.1499322
1889574,Maurice,Hamilton,Male,1947-05-18,Chattanooga,TN,Tennessee,37403,United States,North America,35.0457219,-85.3094883
1889635,Romeo,Day,Male,1947-12-17,Irvine,CA,California,92664,United States,North America,33.6856969,-117.825981
1889903,Andrea,Stinchcomb,Female,1987-11-11,Jackson,MS,Mississippi,39201,United States,North America,32.2998686,-90.1830408
1889918,Claretta,Lee,Female,1967-01-25,Tarpon Springs,FL,Florida,34689,United States,North America,28.1470965,-82.756367
1889963,Betty,Earnest,Female,1987-04-30,Burlington,IA,Iowa,52601,United States,North America,44.4761601,-73.212906
1890381,Jesse,Hammock,Male,1995-12-22,Pensacola,FL,Florida,32501,United States,North America,30.421309,-87.2169149
1890413,David,Anaya,Male,1979-12-31,Little Rock,AR,Arkansas,72211,United States,North America,34.7465071,-92.2896267
1890640,Dorothy,Chipman,Female,1971-04-15,West Milford,WV,West Virginia,26451,United States,North America,41.1312069,-74.3673748
1890777,Bridget,James,Female,1948-05-18,Bethalto,IL,Illinois,62010,United States,North America,38.9093789,-90.0406568
1890847,Jessica,Small,Female,1945-10-28,Colorado Springs,CO,Colorado,80915,United States,North America,38.8339578,-104.825348
1891277,Mark,Williams,Male,1992-10-12,Rochester,NY,New York,14620,United States,North America,43.157285,-77.615214
1891392,Conrad,Sumner,Male,1978-02-05,Long Beach,CA,California,90807,United States,North America,33.7690164,-118.191604
1891465,Kristen,Okeefe,Female,1953-10-11,Philadelphia,PA,Pennsylvania,19146,United States,North America,39.9527237,-75.1635262
1891501,Marty,Wells,Male,1992-10-09,Dalton,GA,Georgia,30720,United States,North America,46.173849,-95.915609
1891564,Donna,Woods,Female,1976-03-31,Columbia,SC,South Carolina,29210,United States,North America,4.099917,-72.9088133
1891647,Margaret,Santiago,Female,1949-06-21,La Mesa,CA,California,91941,United States,North America,32.7678288,-117.0230839
1891818,Timothy,McIntosh,Male,1962-05-18,Jacksonville,FL,Florida,32258,United States,North America,30.3321838,-81.655651
1891930,Shawn,Lee,Male,1996-11-25,Ross,ND,North Dakota,58776,United States,North America,39.3455507,-83.077359
1891950,Giovanna,Florio,Female,1957-01-26,York,PA,Pennsylvania,17401,United States,North America,53.9656578,-1.0743052
1891992,Larry,Cooper,Male,1940-02-25,Chester,NY,New York,10918,United States,North America,53.1908873,-2.8908955
1892189,Marie,Strickland,Female,1960-12-17,Rohnert Park,CA,California,94928,United States,North America,38.3396367,-122.701098
1892205,Terry,Walker,Female,1992-09-28,Redwood City,CA,California,94063,United States,North America,37.4863239,-122.232523
1892265,Jimmy,Mathison,Male,1957-10-07,Waxahachie,TX,Texas,75165,United States,North America,32.3944908,-96.8439365
1892320,Susan,Schroeder,Female,1972-07-14,Denison,TX,Texas,75020,United States,North America,33.7556593,-96.536658
1892367,Alta,Heise,Female,1959-08-21,Nashville,TN,Tennessee,37204,United States,North America,36.1622767,-86.7742984
1892488,Ryan,Kuhn,Male,1960-03-04,Raleigh,NC,North Carolina,27601,United States,North America,35.7803977,-78.6390989
1892614,Richard,Cousins,Male,1989-06-28,State College,PA,Pennsylvania,16803,United States,North America,40.7944504,-77.8616386
1892767,Gary,Ward,Male,1952-01-08,East Hampton,NY,New York,11937,United States,North America,40.9633868,-72.1847598
1893372,Nathan,Sutton,Male,1944-03-17,Lexington,KY,Kentucky,40505,United States,North America,38.0464066,-84.4970393
1893377,Victor,Moore,Male,1971-03-05,Camdenton,MO,Missouri,65020,United States,North America,38.0050131,-92.7507122
1893487,Dillon,Pigford,Male,1952-06-16,Las Vegas,NV,Nevada,89119,United States,North America,36.1672559,-115.148516
1893526,David,Stewart,Male,1981-03-02,New York,NY,New York,10011,United States,North America,40.7127281,-74.0060152
1893682,Willard,Smith,Male,1943-09-11,Madison,WI,Wisconsin,53718,United States,North America,43.074761,-89.3837613
1893783,William,Hinton,Male,1982-02-22,Jackson,MS,Mississippi,39211,United States,North America,32.2998686,-90.1830408
1893869,Saul,McFadden,Male,1950-05-28,Jackson,MS,Mississippi,39213,United States,North America,32.2998686,-90.1830408
1894588,Paula,Dobson,Female,1978-01-08,Bessemer,AL,Alabama,35020,United States,North America,33.4017766,-86.954437
1894779,Rosemary,Lemons,Female,1961-05-29,Lewisville,TX,Texas,75067,United States,North America,33.046233,-96.994174
1894812,Betty,Cano,Female,2001-04-29,Nashua,NH,New Hampshire,3061,United States,North America,42.7656251,-71.4677032
1894995,Dana,Bruce,Male,1984-06-02,Tacoma,WA,Washington,98499,United States,North America,47.2455013,-122.438329
1895173,Sherry,Volz,Female,1979-02-02,Wilmington,DE,Delaware,19801,United States,North America,39.7459468,-75.546589
1895182,Jessica,Watson,Female,1998-11-24,Burlington,VT,Vermont,5401,United States,North America,44.4761601,-73.212906
1895245,Linda,Virgin,Female,1995-08-07,Tifton,GA,Georgia,31794,United States,North America,31.4549719,-83.5108284
1895594,David,Murley,Male,1954-07-04,Camden,NJ,New Jersey,8102,United States,North America,39.9448402,-75.1198911
1895637,Eva,Parker,Female,1962-01-05,Milwaukee,WI,Wisconsin,53221,United States,North America,43.0386475,-87.9090751
1895744,Lynn,Ruggles,Female,1981-04-12,Arlington,VA,Virginia,22204,United States,North America,32.7355816,-97.1071186
1895963,Andrea,Marks,Female,1978-02-04,Dayton,OH,Ohio,45407,United States,North America,39.7589478,-84.1916069
1896050,Clarence,Stitt,Male,1976-07-18,West Union,IA,Iowa,52175,United States,North America,42.9624184,-91.8076644
1896161,Andre,Easterling,Male,1967-08-12,Omaha,NE,Nebraska,68114,United States,North America,41.2587459,-95.9383758
1896473,Ericka,Halcomb,Female,1941-09-15,Saginaw,MI,Michigan,48607,United States,North America,43.4200387,-83.9490365
1896531,Harold,Vang,Male,1982-04-07,Peekskill,NY,New York,10566,United States,North America,41.289811,-73.9204922
1896611,David,Rodriguez,Male,1965-02-20,Buffalo,NY,New York,14202,United States,North America,42.8867166,-78.8783922
1897043,Edward,Newman,Male,1987-11-28,Columbus,OH,Ohio,43201,United States,North America,39.9622601,-83.0007065
1897140,Tammy,Dunning,Female,1939-07-22,Baltimore,MD,Maryland,21201,United States,North America,39.2908816,-76.610759
1897230,Thomas,Johnson,Male,1969-03-07,Westborough,MA,Massachusetts,1581,United States,North America,42.2694308,-71.6129907
1897695,William,Harper,Male,1964-09-16,Andover,KS,Kansas,67002,United States,North America,45.2332985,-93.2913405
1897818,Robert,Runnels,Male,1984-08-27,Oklahoma City,OK,Oklahoma,73105,United States,North America,35.4729886,-97.5170536
1897822,Jessie,Waddy,Female,1945-09-18,Jacksonville,FL,Florida,32216,United States,North America,30.3321838,-81.655651
1898056,Francis,Winburn,Male,1986-07-30,Rapid City,SD,South Dakota,57701,United States,North America,44.0806041,-103.228023
1898417,Theresa,Keller,Female,1994-05-30,Aurora,CO,Colorado,80014,United States,North America,41.7571701,-88.3147539
1898526,Danny,Smith,Male,1956-08-21,Providence,RI,Rhode Island,2906,United States,North America,41.8239891,-71.4128343
1898765,Melissa,Gutierrez,Female,1995-06-04,Lead Hill,AR,Arkansas,72644,United States,North America,36.4200773,-92.9137022
1898949,Robert,Padula,Male,1998-11-13,Phoenix,AZ,Arizona,85033,United States,North America,33.4484367,-112.074141
1899049,Sonya,Mundy,Female,1962-06-30,Harlingen,TX,Texas,78550,United States,North America,26.1907543,-97.6960599
1899152,James,Whyte,Male,2001-02-05,Lexington,NC,North Carolina,27292,United States,North America,38.0464066,-84.4970393
1899416,Javier,Cushing,Male,1941-01-27,Little Rock,OK,Oklahoma,72201,United States,North America,34.7465071,-92.2896267
1899495,John,Sherrer,Male,1940-10-31,Las Cruces,NM,New Mexico,88005,United States,North America,32.3140354,-106.779807
1899770,Robert,Wilson,Male,1953-12-09,San Francisco,CA,California,94143,United States,North America,37.7792588,-122.4193286
1899782,Jack,Deaton,Male,1963-07-21,Chicago,IL,Illinois,60610,United States,North America,41.8755616,-87.6244212
1899970,Dale,Lerch,Female,1937-10-07,Fort Myers,FL,Florida,33901,United States,North America,26.640628,-81.8723084
1900139,Generosa,Ybarra,Female,1974-02-23,Cleveland,OH,Ohio,44114,United States,North America,41.4996574,-81.6936772
1900386,Sointu,Kyllönen,Female,1979-07-05,Portland,WA,Washington,97209,United States,North America,45.5202471,-122.674194
1900664,Júlia,Correia,Female,1937-01-07,Giddings,TX,Texas,78942,United States,North America,30.1830498,-96.9366112
1900678,Sigfrido,Reséndez,Male,1954-03-09,Waterford,MI,Michigan,48328,United States,North America,52.2609997,-7.1119081
1900738,Liam,Dunningham,Male,1982-02-04,San Francisco,CA,California,94104,United States,North America,37.7792588,-122.4193286
1900993,Theresa,Kimball,Female,1969-10-02,Glen Elder,KS,Kansas,67446,United States,North America,39.4985041,-98.3086214
1901076,Jakob,Laursen,Male,1954-09-29,Monterey,CA,California,95940,United States,North America,36.2231079,-121.387742
1901837,Helena,Mertová,Female,1969-02-03,Columbus,OH,Ohio,43215,United States,North America,39.9622601,-83.0007065
1901852,Ágatha,Barbosa,Female,1939-11-30,New Haven,CT,Connecticut,6511,United States,North America,41.3082138,-72.9250518
1901931,Sophie,Resch,Female,1951-09-18,Portland,OR,Oregon,97229,United States,North America,45.5202471,-122.674194
1902278,Ronda,Walker,Female,1972-10-08,Atoka,OK,Oklahoma,74525,United States,North America,34.3284948,-96.017838
1902499,Tânia,Rocha,Female,1959-05-16,Chicago,IL,Illinois,60601,United States,North America,41.8755616,-87.6244212
1902593,Bruno,Crnic,Male,1941-06-17,Kansas City,KS,Kansas,64106,United States,North America,39.100105,-94.5781416
1902597,Lubo,Hrdlicka,Male,1993-11-06,New Orleans,LA,Louisiana,70119,United States,North America,29.9759983,-90.0782127
1902908,Giovanna,Barros,Female,1945-07-05,Spencer,VA,Virginia,24165,United States,North America,38.0288806,-86.9976446
1902925,Petr,Tauchman,Male,1974-07-01,Irvine,CA,California,92614,United States,North America,33.6856969,-117.825981
1902988,Atso,Häggman,Male,1971-07-01,Platteville,WI,Wisconsin,53818,United States,North America,40.2149829,-104.822749
1903707,Moises,Dodd,Male,1944-04-01,Queens,NY,New York,11693,United States,North America,40.7135078,-73.8283132
1904257,Abigail,Mennell,Female,1967-06-30,New York,NY,New York,10007,United States,North America,40.7127281,-74.0060152
1904309,Florian,Bieber,Male,1956-09-23,Miami,FL,Florida,33176,United States,North America,25.7741728,-80.19362
1904355,Sona,Vykoukalová,Female,1997-11-05,Miami,FL,Florida,33131,United States,North America,25.7741728,-80.19362
1904541,Marie,Winther,Female,1944-10-28,Holmes City,MN,Minnesota,56341,United States,North America,45.8337284,-95.5410364
1904679,Zilla,Granados,Female,1990-09-21,Wenatchee,WA,Washington,98801,United States,North America,47.4234599,-120.310349
1904946,Ashton,Tonkin,Male,1936-08-02,Bermuda Dunes,CA,California,92203,United States,North America,33.7438202,-116.2863072
1905050,Rodrigo,Azevedo,Male,2001-02-20,Hartford,CT,Connecticut,6103,United States,North America,41.764582,-72.6908547
1905165,Scoville,Sciverit,Male,1971-10-23,New York,NY,New York,10016,United States,North America,40.7127281,-74.0060152
1905321,Zdenka,Strnadová,Female,1969-11-13,Chicago,IL,Illinois,60654,United States,North America,41.8755616,-87.6244212
1905450,Milivoj,Hrvatin,Male,1976-11-24,Dayton,OH,Ohio,45402,United States,North America,39.7589478,-84.1916069
1905463,Radomir,Matijevic,Male,1978-11-10,Elko,NV,Nevada,89801,United States,North America,41.1958128,-115.3272864
1905541,Jirina,Dostálová,Female,1982-04-27,Cleveland,OH,Ohio,44115,United States,North America,41.4996574,-81.6936772
1905578,Christopher,Hill,Male,1953-08-07,Harold,KY,Kentucky,41635,United States,North America,37.536766,-82.6332106
1906314,Zachary,Blackwood,Male,1991-08-12,New York,NY,New York,10017,United States,North America,40.7127281,-74.0060152
1906497,Toni,Saariaho,Male,1951-07-09,Denver,CO,Colorado,80202,United States,North America,39.7392364,-104.984862
1906508,Morten,Lorenzen,Male,1975-09-23,Beverly Hills,CA,California,90210,United States,North America,34.0696501,-118.3963062
1906549,Milada,Vargová,Female,1997-01-06,East Lansing,MI,Michigan,48823,United States,North America,42.7320307,-84.4721678
1906639,Sarah,Kaestner,Female,1964-03-15,Southfield,MI,Michigan,48075,United States,North America,42.4733689,-83.2218731
1906758,Jirí,Caha,Male,1984-09-04,Wheaton,IL,Illinois,60187,United States,North America,41.8646959,-88.1101709
1906975,Jules,Boncoeur,Male,1983-09-03,Omaha,NE,Nebraska,68114,United States,North America,41.2587459,-95.9383758
1907334,Ostoja,Pavicic,Male,1951-04-12,New York,NY,New York,10029,United States,North America,40.7127281,-74.0060152
1907354,Manuel,Bancroft,Male,1967-12-29,Wichita,KS,Kansas,67202,United States,North America,37.6922361,-97.3375448
1907494,Samppa,Tähti,Male,1978-02-06,Boston,MA,Massachusetts,2110,United States,North America,42.3554334,-71.060511
1907810,Indiana,Morrison,Female,1945-08-31,French Camp,CA,California,95231,United States,North America,37.876291,-121.2717439
1907899,Anna,Baskerville,Female,1991-09-07,Beltsville,VA,Virginia,20705,United States,North America,39.0299081,-76.9149547
1907935,Laura,Cumming,Female,1946-11-14,Los Alamos,NM,New Mexico,87544,United States,North America,35.88137,-106.298959
1908058,Nadine,Unger,Female,1982-05-07,Burr Ridge,IL,Illinois,60527,United States,North America,41.7502971,-87.9161818
1908175,Pastora,Pagan,Female,1980-03-26,Hamilton Square,NJ,New Jersey,8691,United States,North America,40.2273316,-74.6532133
1908428,Bryce,Smith,Male,1946-01-06,Sunnyvale,CA,California,94086,United States,North America,37.3688301,-122.036349
1908686,Heike,Ostermann,Female,1990-07-25,Bethpage,NY,New York,11714,United States,North America,40.749517,-73.485536
1908736,Anto,Bacic,Male,1988-03-02,Hickory Hills,IL,Illinois,60457,United States,North America,41.7255879,-87.825055
1908738,Dubravko,Delic,Male,1935-06-12,Macon,GA,Georgia,31206,United States,North America,32.8406946,-83.6324022
1908813,Hanna-Mari,Myllys,Female,1948-11-13,Bryan,TX,Texas,77803,United States,North America,30.6743643,-96.3699632
1908818,Amanda,Schou,Female,1946-04-11,Tallahassee,FL,Florida,32301,United States,North America,30.4380832,-84.2809332
1908923,Karolin,Schneider,Female,1961-08-18,Orlando,FL,Florida,32805,United States,North America,28.5421109,-81.3790304
1908997,Lance,Ratté,Male,1993-05-13,Longview,TX,Texas,75601,United States,North America,32.5007031,-94.74049
1909007,Kauan,Alves,Male,1958-03-11,Fair Oaks,CA,California,95628,United States,North America,38.642897,-121.2462453
1909047,Renata,Obad,Female,1977-08-07,Wichita,KS,Kansas,67202,United States,North America,37.6922361,-97.3375448
1909198,Anais,Munguia,Female,1968-09-28,Dublin,CA,California,94568,United States,North America,53.3493795,-6.2605593
1909290,Mijo,Ivankovic,Male,1955-07-04,Laurel,MD,Maryland,20707,United States,North America,37.1000973,-84.1148273
1909376,Thorsten,Himmel,Male,2000-08-06,Casper,WY,Wyoming,82601,United States,North America,42.8501191,-106.325138
1909425,Jirí,Sloup,Male,1957-04-25,St Cloud,MN,Minnesota,56301,United States,North America,45.5616075,-94.1642004
1909470,Felicienne,Roussel,Female,1941-10-28,New York,NY,New York,10036,United States,North America,40.7127281,-74.0060152
1909574,Bruno,Merkel,Male,1953-11-20,Springfield,MA,Massachusetts,1103,United States,North America,39.7990175,-89.6439575
1909588,Gabrielly,Silva,Female,1941-08-13,Canal Winchester,OH,Ohio,43110,United States,North America,39.8428215,-82.805646
1909589,Mila,Baic,Female,1959-12-17,Farmers Branch,TX,Texas,75234,United States,North America,32.9265668,-96.8960916
1909649,Karin,Faerber,Female,1989-09-11,Decatur,GA,Georgia,30030,United States,North America,39.8454163,-88.9524151
1910016,Françoise,Boileau,Female,1951-11-11,Severna Park,MD,Maryland,21146,United States,North America,39.070388,-76.5452409
1910024,Teseo,Orosco,Male,1967-12-23,Marquette,MI,Michigan,49855,United States,North America,46.4481521,-87.6305899
1910322,Harry,Cheong Cheok Hong,Male,1942-09-15,Wheatland,WY,Wyoming,82201,United States,North America,46.4335302,-109.8498047
1910347,Rajko,Brkic,Male,1953-05-20,Longview,TX,Texas,75604,United States,North America,32.5007031,-94.74049
1910546,Lena,Frey,Female,1955-07-25,Ontario,NY,New York,14519,United States,North America,50.000678,-86.000977
1910557,Jeppe,Hansen,Male,1938-02-14,Pardeeville,WI,Wisconsin,53954,United States,North America,43.5377608,-89.3001174
1910709,Tobias,Larsen,Male,1969-01-28,Eagle Bay,NY,New York,13331,United States,North America,43.7695099,-74.816839
1910821,Sara,Dam,Female,1954-09-14,Brentwood,CA,California,94513,United States,North America,37.9317766,-121.696026
1910912,Carolina,Araujo,Female,1997-02-13,Altoona,PA,Pennsylvania,16601,United States,North America,40.518681,-78.394736
1910935,Velma,Hall,Female,1986-12-01,Coeur D Alene,ID,Idaho,83814,United States,North America,47.6742994,-116.7811531
1911030,Malene,Larsen,Female,1992-03-12,Redwood City,CA,California,94063,United States,North America,37.4863239,-122.232523
1911080,Mette,Mikkelsen,Female,1970-04-14,Hartford,CT,Connecticut,6103,United States,North America,41.764582,-72.6908547
1911270,Giovana,Cardoso,Female,1999-03-23,Columbia,MD,Maryland,21045,United States,North America,4.099917,-72.9088133
1911371,Jocelin,Casas,Male,1951-08-07,Newcastle,OK,Oklahoma,73065,United States,North America,54.9738474,-1.6131572
1911482,Darcy,O'Doherty,Male,1955-12-09,Louisville,KY,Kentucky,40299,United States,North America,38.2542376,-85.759407
1911567,Saara,Nurminen,Female,1959-11-20,Bellflower,CA,California,90706,United States,North America,33.8825705,-118.1167679
1911774,Julia,Mäenpää,Female,1979-06-11,Omaha,NE,Nebraska,68102,United States,North America,41.2587459,-95.9383758
1911986,Zlata,Bacic,Female,1981-10-02,Richmond,VA,Virginia,23227,United States,North America,37.5385087,-77.43428
1912106,Caio,Ribeiro,Male,1997-07-09,Southfield,MI,Michigan,48075,United States,North America,42.4733689,-83.2218731
1912515,Ale,Danek,Male,1953-05-30,Jersey City,NJ,New Jersey,7304,United States,North America,40.7215682,-74.047455
1912666,Jana,Klusová,Female,1975-04-13,Washington,MD,Maryland,20008,United States,North America,38.8950368,-77.0365427
1912774,Kaua,Barbosa,Male,1966-04-24,Elton,LA,Louisiana,70532,United States,North America,53.2707661,-2.8121777
1912902,Pavel,Cíek,Male,1981-07-27,Nevada,MO,Missouri,64772,United States,North America,39.5158825,-116.853722
1913004,Mia,Norman,Female,1935-11-12,King Of Prussia,PA,Pennsylvania,19406,United States,North America,40.08927,-75.39602
1913013,Haizea,Saldivar,Female,1949-08-31,Fort Lauderdale,FL,Florida,33308,United States,North America,26.1223084,-80.1433786
1913401,Udolfo,Romo,Male,1985-12-17,New York,NY,New York,10011,United States,North America,40.7127281,-74.0060152
1913410,Veselko,Ceh,Male,1944-07-06,Yakima,WA,Washington,98908,United States,North America,46.601557,-120.510842
