CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Latitude,Longitude
1504968,Male,Manuel Thomson,Weehawken,NJ,New Jersey,7087,United States,North America,9/23/1944,40.7695457,-74.0204177
1505426,Male,Greg Ernst,Phoenix,AZ,Arizona,85040,United States,North America,12/23/1966,33.4484367,-112.074141
1505443,Female,Charla Counts,Denver,CO,Colorado,80202,United States,North America,12/23/2001,39.7392364,-104.984862
1505524,Male,Terry Hillier,Jackson,MS,Mississippi,39206,United States,North America,12/15/1987,32.2998686,-90.1830408
1505684,Male,Simon Mayo,Salisbury,NC,North Carolina,28144,United States,North America,7/20/1939,51.0690613,-1.7954134
1505768,Male,Jose Alleman,Aurora,CO,Colorado,80014,United States,North America,11/23/1965,41.7571701,-88.3147539
1505785,Female,Lee Elkins,Denver,CO,Colorado,80202,United States,North America,6/5/1991,39.7392364,-104.984862
1505995,Male,Steve Santacruz,New York,NY,New York,10016,United States,North America,3/22/1987,40.7127281,-74.0060152
1506082,Male,Roberto Moore,Gainesville,FL,Florida,32601,United States,North America,6/27/1949,29.6519684,-82.3249846
1506205,Male,Valentine Fulton,San Francisco,CA,California,94107,United States,North America,9/21/1950,37.7792588,-122.4193286
1506352,Female,Charlotte Busse,Long Beach,CA,California,90802,United States,North America,2/17/1955,33.7690164,-118.191604
1506430,Male,Harold Fleener,Columbus,OH,Ohio,43213,United States,North America,12/21/1958,39.9622601,-83.0007065
1506493,Female,Vanessa White,Greenville,SC,South Carolina,29601,United States,North America,7/6/1995,34.851354,-82.3984882
1506511,Male,James Mehl,Salt Lake City,UT,Utah,84106,United States,North America,4/12/1969,40.7596198,-111.886797
1506603,Female,Rosalia Davis,Jackson,MS,Mississippi,39211,United States,North America,8/28/1997,32.2998686,-90.1830408
1506640,Female,Kristi Munch,San Leandro,CA,California,94578,United States,North America,5/15/2001,37.7249296,-122.1560768
1507007,Female,Ella Roan,Los Angeles,CA,California,90067,United States,North America,8/23/1995,34.0536909,-118.242766
1507090,Male,Thomas Thomas,Appleton,WI,Wisconsin,54911,United States,North America,1/19/1992,44.2613967,-88.4069744
1507267,Female,Karen McCain,Corpus Christi,TX,Texas,78401,United States,North America,8/21/1969,27.7635302,-97.4033191
1507348,Male,Rosendo Wolf,El Paso,TX,Texas,79906,United States,North America,5/16/1937,31.7601164,-106.4870404
1507400,Male,Walter Burdette,Meriden,CT,Connecticut,6450,United States,North America,2/6/1995,41.5381535,-72.8070435
1507519,Male,Ronald Kees,Jackpot,NV,Nevada,89825,United States,North America,7/4/1999,41.9838732,-114.673186
1507750,Female,Ruthann Clarke,Dawsonville,GA,Georgia,30534,United States,North America,3/26/1991,34.4212053,-84.1190804
1507791,Male,Angel Tosh,Bridgeville,PA,Pennsylvania,15017,United States,North America,3/19/1977,40.3561805,-80.1100556
1507804,Female,Mary Battle,Denver,CO,Colorado,80239,United States,North America,9/21/1971,39.7392364,-104.984862
1507926,Female,Aimee Wong,Anaheim,CA,California,92804,United States,North America,1/16/1961,33.8347516,-117.911732
1508230,Male,Thomas Barb,Dallas,TX,Texas,75204,United States,North America,10/10/1979,32.7762719,-96.7968559
1508295,Male,Donald Ragland,Westchester,IL,Illinois,60154,United States,North America,8/12/1964,41.1763139,-73.7907554
1508721,Female,Shawna Tobler,Chicago,IL,Illinois,60657,United States,North America,4/3/1977,41.8755616,-87.6244212
1509196,Male,Don Word,Phoenix,AZ,Arizona,85023,United States,North America,8/26/1990,33.4484367,-112.074141
1509207,Female,Judy Reeves,Peoria,AZ,Arizona,85382,United States,North America,11/5/1935,40.6938609,-89.5891008
1509250,Female,Charisse Davidson,Tigard,OR,Oregon,97223,United States,North America,9/5/1989,45.4307473,-122.771933
1509335,Male,Robert Blackwell,Happy Camp,CA,California,96039,United States,North America,12/3/1959,41.793191,-123.379195
1509730,Male,Jason Reeves,Plum,TX,Texas,78952,United States,North America,3/21/1958,40.5003457,-79.7494911
1509931,Female,Helen Stoner,Avon Park,FL,Florida,33825,United States,North America,3/27/1988,27.596105,-81.5061015
1509978,Female,Elizabeth Smith,Kenner,LA,Louisiana,70062,United States,North America,11/6/1942,29.9942265,-90.2417806
1510026,Male,Christopher Alvarado,Marietta,GA,Georgia,30067,United States,North America,5/13/1938,33.9528472,-84.5496148
1510144,Male,Otis Shaffer,Plano,TX,Texas,75074,United States,North America,8/2/1994,33.0136764,-96.6925096
1510251,Female,Linda Daniel,Detroit,MI,Michigan,48219,United States,North America,1/30/2000,42.3315509,-83.0466403
1510265,Male,Patrick Hodges,Erie,PA,Pennsylvania,16501,United States,North America,4/11/1967,42.1294712,-80.0852695
1510449,Female,Candace Beasley,Freehold,NJ,New Jersey,7728,United States,North America,5/2/1990,40.2601096,-74.2737573
1510796,Female,Maggie Paxton,Wichita,KS,Kansas,67214,United States,North America,9/22/1995,37.6922361,-97.3375448
1510814,Male,Robert McMaster,Arlington Heights,IL,Illinois,60005,United States,North America,3/28/1975,42.0811563,-87.9802164
1511165,Female,Iva Milliman,Monterey,CA,California,95940,United States,North America,8/2/1951,36.2231079,-121.387742
1511333,Male,Eldon Nelson,Gibsonia,PA,Pennsylvania,15044,United States,North America,11/29/1957,40.6300671,-79.9695004
1511494,Female,Vera McClinton,Armonk Village,NY,New York,10504,United States,North America,4/16/1985,41.170156,-73.7313684
1512083,Female,Ada Flores,Pittsburgh,PA,Pennsylvania,15201,United States,North America,12/11/1950,40.4416941,-79.9900861
1512274,Female,Marlene Rowe,Winona,MN,Minnesota,55987,United States,North America,7/6/1964,43.9582272,-91.7807784
1512289,Female,Erica Pritchett,Reno,NV,Nevada,89501,United States,North America,12/11/1977,39.5261206,-119.8126581
1512558,Female,Kimberly Walden,West Roxbury,MA,Massachusetts,2132,United States,North America,12/4/1968,42.2792649,-71.1494972
1512747,Male,Walter Bynum,Houston,TX,Texas,77002,United States,North America,1/6/1939,29.7589382,-95.3676974
1513100,Male,Charles Tiner,Bluefield,WV,West Virginia,24701,United States,North America,12/26/1938,37.2698395,-81.2223195
1513119,Female,Stacey James,Richmond,VA,Virginia,23231,United States,North America,9/13/1977,37.5385087,-77.43428
1513290,Female,Theresa Maguire,Fayetteville,AR,Arkansas,72701,United States,North America,1/14/1936,36.0625843,-94.1574328
1513427,Female,Jennifer Garza,Fargo,ND,North Dakota,58104,United States,North America,1/31/1957,46.877229,-96.789821
1513428,Male,Vincent Goodwin,Buffalo,NY,New York,14216,United States,North America,11/1/1998,42.8867166,-78.8783922
1513448,Male,Ray Villanueva,Branchburg,NJ,New Jersey,8876,United States,North America,8/2/1980,40.5688245,-74.7002739
1513582,Female,Rosa Lance,Matthews,NC,North Carolina,28105,United States,North America,6/5/1976,35.1159532,-80.7224386
1513646,Male,Darrell Osborne,Peoria,IL,Illinois,61602,United States,North America,1/28/2000,40.6938609,-89.5891008
1513670,Female,Diane Hulsey,Federal Way,WA,Washington,98003,United States,North America,6/7/1981,47.313494,-122.33931
1513795,Female,Sally Lee,Charlevoix,MI,Michigan,49720,United States,North America,7/22/1996,45.202075,-84.9676387
1513894,Male,Bryant Clevenger,Monterey,CA,California,95940,United States,North America,12/21/1988,36.2231079,-121.387742
1513963,Male,Jesus Matis,Bayonne,NJ,New Jersey,7002,United States,North America,2/20/1995,43.4945144,-1.4736657
1514006,Male,Ronald Fowler,Buffalo,NY,New York,14216,United States,North America,7/17/1941,42.8867166,-78.8783922
1514093,Female,Claudette Karas,Pardeeville,WI,Wisconsin,53954,United States,North America,9/6/1982,43.5377608,-89.3001174
1514233,Female,Carolyn Weeks,Pueblo,CO,Colorado,81004,United States,North America,2/24/1981,38.2544472,-104.609141
1514479,Male,Timothy Hall,Amarillo,TX,Texas,79101,United States,North America,3/23/1961,35.20729,-101.8371192
1514787,Male,Andrew Wilson,Farmington,NM,New Mexico,87401,United States,North America,9/24/1996,44.6402434,-93.1435497
1514884,Female,Kristin Sims,Bethel Park,PA,Pennsylvania,15102,United States,North America,6/12/1992,40.3275697,-80.0394977
1514909,Female,Terra Doyle,Garden City,NY,New York,11530,United States,North America,12/16/1965,37.9716898,-100.8726618
1515144,Female,Margarita Deal,Rolling Meadows,IL,Illinois,60008,United States,North America,2/9/1948,42.0841936,-88.0131275
1515177,Female,Carol Dillingham,Orlando,FL,Florida,32801,United States,North America,1/26/1945,28.5421109,-81.3790304
1515615,Female,Wendy Tilley,White Cloud,KS,Kansas,66094,United States,North America,2/27/1987,39.9763876,-95.2969223
1515621,Male,Mark Fulton,Wayne,NJ,New Jersey,7477,United States,North America,7/23/1991,38.4251958,-88.4197678
1515698,Male,Lavern Light,Parachute,CO,Colorado,81635,United States,North America,2/8/1956,39.4536891,-108.052961
1516060,Male,Robert Ackerman,Tucson,AZ,Arizona,85706,United States,North America,8/8/1979,32.2228765,-110.974847
1516123,Male,Walter Clodfelter,Camden,NJ,New Jersey,8102,United States,North America,4/12/1961,39.9448402,-75.1198911
1516541,Female,Nicole Pollard,San Angelo,TX,Texas,76903,United States,North America,3/19/1974,31.4649685,-100.4405094
1516646,Female,Amanda Jones,Steele,MO,Missouri,63877,United States,North America,2/9/1990,44.0137336,-93.2203671
1516885,Female,Linda Davis,Brooklyn,NY,New York,11223,United States,North America,11/23/1954,40.6526006,-73.9497211
1517046,Male,Jason Bennett,Dayton,OH,Ohio,45402,United States,North America,4/18/1958,39.7589478,-84.1916069
1517088,Female,Allison Gerdes,Plymouth,IN,Indiana,46563,United States,North America,9/21/1949,50.3714122,-4.1424451
1517199,Male,Merle Harrell,High Point,NC,North Carolina,27260,United States,North America,11/1/1945,35.9556924,-80.0053176
1517394,Female,Laura Fletcher,Los Angeles,CA,California,90017,United States,North America,10/24/1982,34.0536909,-118.242766
1517504,Male,Mark Sweeney,Chester,VA,Virginia,23831,United States,North America,7/8/1966,53.1908873,-2.8908955
1517554,Male,Chris Smith,Miami,FL,Florida,33169,United States,North America,3/7/1936,25.7741728,-80.19362
1517642,Male,Jerry Durand,Hercules,CA,California,94547,United States,North America,5/30/1975,38.0171441,-122.2885808
1517700,Female,Sandra Mills,Phoenix,AZ,Arizona,85003,United States,North America,5/31/1940,33.4484367,-112.074141
1517783,Female,Louise Patterson,Chicago,IL,Illinois,60601,United States,North America,10/6/1950,41.8755616,-87.6244212
1517822,Female,Melissa Crawford,Murray,UT,Utah,84107,United States,North America,10/16/1958,34.7851861,-84.7352262
1517872,Female,Cecilia Jones,Everett,WA,Washington,98201,United States,North America,1/31/1960,47.9793437,-122.2127011
1518136,Female,June Franco,South Burlington,VT,Vermont,5403,United States,North America,1/24/1992,44.4671635,-73.1715669
1518244,Male,Darren Curley,New York,NY,New York,10011,United States,North America,1/24/1983,40.7127281,-74.0060152
1518437,Female,Karen Doyle,Vidalia,GA,Georgia,30474,United States,North America,10/16/1964,32.2176855,-82.4134614
1518651,Male,Eric McBride,Boca Raton,FL,Florida,33486,United States,North America,1/31/1960,26.3586885,-80.0830984
1519041,Male,Carlos Tiemann,Harahan,LA,Louisiana,70123,United States,North America,11/30/1992,29.9404826,-90.2031313
1519236,Male,George Edwards,Fairborn,OH,Ohio,45324,United States,North America,11/25/1973,39.8208998,-84.0193858
1519309,Female,Celia Brice,Charlotte,NC,North Carolina,28209,United States,North America,1/30/1955,35.2272086,-80.8430827
1519413,Female,Evelyn Shell,Green Bay,WI,Wisconsin,54303,United States,North America,3/1/1996,44.5126379,-88.0125794
1519854,Male,Charles Caulkins,Warrensville Heights,OH,Ohio,44128,United States,North America,5/27/1941,41.43535,-81.514824
1520094,Male,Eric Coker,Tualatin,OR,Oregon,97062,United States,North America,12/17/1950,45.3809339,-122.7694369
1520175,Male,Lucas Costigan,Stevenson,WA,Washington,98648,United States,North America,5/24/1984,34.8686934,-85.83942
1520217,Male,Eugene Anderson,New York,NY,New York,10011,United States,North America,6/4/1968,40.7127281,-74.0060152
1520295,Female,Patricia Martin,Aztec,NM,New Mexico,87410,United States,North America,6/3/1958,36.8220629,-107.992899
1520702,Male,David Galbraith,Greensboro,NC,North Carolina,27406,United States,North America,12/15/1938,36.0726355,-79.7919754
1520875,Male,Hugh Justin,Pittsburgh,PA,Pennsylvania,15219,United States,North America,6/20/1971,40.4416941,-79.9900861
1520979,Female,Dolores Raney,Seattle,WA,Washington,98119,United States,North America,10/23/1995,47.6038321,-122.330062
1521074,Male,James Carroll,Maxbass,ND,North Dakota,58760,United States,North America,2/22/1964,48.7216878,-101.1415464
1521107,Male,Anthony Hernandez,Wooster,OH,Ohio,44691,United States,North America,9/9/1936,40.7980976,-81.9397733
1521152,Male,Stanley Buchanan,Independence,OH,Ohio,44131,United States,North America,3/2/1943,39.0924792,-94.4137923
1521358,Male,Clyde Lebron,Uniontown,KS,Kansas,66779,United States,North America,8/22/1943,39.900076,-79.7164326
1521733,Female,Lisa Sherman,Richmond,VA,Virginia,23222,United States,North America,6/26/1947,37.5385087,-77.43428
1521744,Female,Yvonne Willie,Atlanta,GA,Georgia,30303,United States,North America,11/28/1941,33.7489924,-84.3902644
1521935,Female,Deborah Creekmore,Panama City,FL,Florida,32401,United States,North America,1/10/1997,8.9714493,-79.5341802
1522232,Female,Carina Snow,Dallas,TX,Texas,75204,United States,North America,11/1/1996,32.7762719,-96.7968559
1522440,Male,Steven Crawford,Wichita,KS,Kansas,67202,United States,North America,3/29/1959,37.6922361,-97.3375448
1522447,Male,Tyler Eddings,Atlanta,GA,Georgia,30303,United States,North America,12/26/1995,33.7489924,-84.3902644
1522590,Female,Mary Ryan,Baltimore,MD,Maryland,21201,United States,North America,3/13/1948,39.2908816,-76.610759
1522682,Male,Brad Shover,Ridgeway,OH,Ohio,43345,United States,North America,6/27/1940,43.2969047,-91.9895287
1522843,Female,Kimberly McClure,Annapolis,MD,Maryland,21401,United States,North America,6/11/2001,38.9786401,-76.492786
1522859,Female,Erica Mealy,Nevada,MO,Missouri,64772,United States,North America,7/25/1940,39.5158825,-116.853722
1522988,Female,Amy Moore,Concord,CA,California,94520,United States,North America,11/2/1972,43.207178,-71.537476
1523267,Female,Lorena Thomas,Onalaska,WA,Washington,98570,United States,North America,12/19/1965,30.805746,-95.1163261
1523497,Male,Ricardo Cooper,Laredo,TX,Texas,78040,United States,North America,12/9/1944,27.5056251,-99.5074517
1523902,Female,Patricia Shea,Lexington,KY,Kentucky,40507,United States,North America,8/10/1983,38.0464066,-84.4970393
1523947,Female,Mary Hutchings,Schaumburg,IL,Illinois,60173,United States,North America,2/5/1937,42.0333608,-88.083406
1523982,Male,Robert Nelsen,Elkhart,IN,Indiana,46516,United States,North America,9/4/1999,41.6012796,-85.8590603
1524039,Male,Donald Barker,East Lansing,MI,Michigan,48823,United States,North America,11/5/1993,42.7320307,-84.4721678
1524144,Female,Lillian Scott,Oakland,CA,California,94612,United States,North America,4/9/1999,37.8044557,-122.271356
1524428,Female,Deidre Flynt,New Brunswick,NJ,New Jersey,8901,United States,North America,9/25/1984,46.500283,-66.750183
1524450,Male,John Libby,Mount Pleasant,TX,Texas,75455,United States,North America,3/8/1946,33.1570582,-94.9694007
1524551,Female,Rosa Karam,Woburn,MA,Massachusetts,1801,United States,North America,7/18/1956,42.4792618,-71.1522766
1524676,Female,Cynthia Rice,San Bruno,CA,California,94066,United States,North America,8/14/1966,37.6248536,-122.4145986
1524756,Female,Leanna Bosco,Lakewood,PA,Pennsylvania,18214,United States,North America,9/19/1959,39.7085736,-105.0846694
1524810,Male,Rudolph Walsh,Reno,NV,Nevada,89501,United States,North America,1/20/1959,39.5261206,-119.8126581
1524904,Female,Lorena Ybarra,San Francisco,CA,California,94108,United States,North America,10/12/1937,37.7792588,-122.4193286
1525000,Female,Esther Robison,Phoenix,AZ,Arizona,85032,United States,North America,10/31/1998,33.4484367,-112.074141
1525002,Female,Gilda Girard,Dallas,TX,Texas,75209,United States,North America,11/13/1984,32.7762719,-96.7968559
1525015,Male,Marc Anderson,Philadelphia,PA,Pennsylvania,19108,United States,North America,12/23/1961,39.9527237,-75.1635262
1525125,Female,Laurie Velasquez,Miami,FL,Florida,33176,United States,North America,6/26/1936,25.7741728,-80.19362
1525189,Male,Robert Dubay,Hilton Head,SC,South Carolina,29928,United States,North America,6/25/1989,32.3836213,-99.748119
1525193,Male,Ronald Oconnell,Portage,IN,Indiana,46368,United States,North America,3/24/1939,41.1496775,-81.2082
1525634,Female,Josephine Harwell,Los Angeles,CA,California,90017,United States,North America,11/25/1962,34.0536909,-118.242766
1525920,Female,Vivian Gibbons,Rocky Mount,VA,Virginia,24151,United States,North America,8/2/1972,35.9423833,-77.7956949
1525943,Female,Anita Baker,Kansas City,MO,Missouri,64134,United States,North America,2/16/1964,39.100105,-94.5781416
1525958,Female,Mae Bowers,Cincinnati,OH,Ohio,45236,United States,North America,11/12/1950,39.1014537,-84.5124602
1526098,Female,Nell Rey,Louisville,KY,Kentucky,40202,United States,North America,5/27/1999,38.2542376,-85.759407
1526191,Male,Michael Pendergast,Ardmore,OK,Oklahoma,73401,United States,North America,1/4/1949,34.1729273,-97.1309119
1526388,Female,Tina Spencer,Osceola,AR,Arkansas,72370,United States,North America,4/27/1994,28.0443842,-81.1437541
1526552,Female,Stacey Beyer,Quinn,SD,South Dakota,57775,United States,North America,10/10/1956,43.9880447,-102.126266
1526612,Female,Mary Wheeler,Wheeling,WV,West Virginia,26003,United States,North America,4/10/1950,42.138889,-87.9310944
1526675,Male,Robert Bradley,Saint Louis,MO,Missouri,63102,United States,North America,10/23/1940,38.6280278,-90.1910154
1526835,Female,Deanna Malcom,Irving,TX,Texas,75039,United States,North America,5/22/1946,32.8295183,-96.9442177
1526993,Male,Lee Olivas,Chicago,IL,Illinois,60607,United States,North America,12/24/1997,41.8755616,-87.6244212
1527115,Female,Diana Smith,Fort Pierce,FL,Florida,34950,United States,North America,6/17/1951,27.4467056,-80.3256056
1527126,Male,Raymond Saunders,Oakland,CA,California,94612,United States,North America,7/2/1951,37.8044557,-122.271356
1527475,Female,Nicole Sheldon,Portland,OR,Oregon,97230,United States,North America,6/7/1969,45.5202471,-122.674194
1527714,Female,Brooke Huggins,Memphis,TN,Tennessee,38128,United States,North America,4/20/1938,35.1460249,-90.0517638
1527949,Male,Walter Jeffrey,El Reno,OK,Oklahoma,73036,United States,North America,7/10/1937,35.532198,-97.9550578
1527995,Female,Christine Waters,Aberdeen,MS,Mississippi,39730,United States,North America,1/19/1940,57.1482429,-2.0928095
1528045,Male,Shawn Barron,Downers Grove,IL,Illinois,60515,United States,North America,4/17/1971,41.7936822,-88.0102281
1528100,Male,Dustin Korth,Saint Louis,MO,Missouri,63146,United States,North America,1/30/1984,38.6280278,-90.1910154
1528114,Female,Martha Mullins,Kokomo,IN,Indiana,46901,United States,North America,10/18/1984,40.4864444,-86.1336351
1528345,Male,Randall Collins,Phoenix,AZ,Arizona,85016,United States,North America,10/20/1992,33.4484367,-112.074141
1528361,Female,Helen House,Cushing,OK,Oklahoma,74023,United States,North America,8/24/1983,42.46576,-95.6751047
1528423,Female,Megan Park,Lewiston,ME,Maine,4240,United States,North America,4/7/1973,46.4195913,-117.0216144
1528439,Female,Catrina Rivera,Chesapeake,VA,Virginia,23323,United States,North America,7/3/1942,36.7168315,-76.2494453
1528611,Male,Richard Watkins,Northampton,PA,Pennsylvania,18067,United States,North America,10/7/1998,52.2378853,-0.8963639
1528994,Male,Gary Bush,Metairie,LA,Louisiana,70001,United States,North America,2/7/1939,29.9899926,-90.1505426
1529022,Female,Stephanie Guerrero,South Burlington,VT,Vermont,5403,United States,North America,11/15/1961,44.4671635,-73.1715669
1529072,Female,Sara Glynn,Beaverton,OR,Oregon,97005,United States,North America,11/15/1983,45.4871723,-122.80378
1529235,Female,Jennifer Babineaux,Champaign,IL,Illinois,61820,United States,North America,1/30/1991,40.1164841,-88.2430932
1529263,Female,Katie Glass,Darrouzett,TX,Texas,79024,United States,North America,8/22/1961,36.4454614,-100.3271771
1529720,Female,Mary Walker,Norcross,GA,Georgia,30091,United States,North America,7/1/1935,33.9412127,-84.2135309
1529852,Male,Thomas Merchant,Fort Smith,AR,Arkansas,72908,United States,North America,5/24/1969,35.3880338,-94.4265011
1529853,Female,Paulette Frantz,Cleveland,OH,Ohio,44103,United States,North America,6/9/1974,41.4996574,-81.6936772
1529909,Female,Erica Jeffries,North Billerica,MA,Massachusetts,1862,United States,North America,5/29/1977,42.5834258,-71.2845035
1529931,Female,Tessie Escalante,Sallisaw,OK,Oklahoma,74955,United States,North America,3/14/1955,35.4587305,-94.7879436
1530330,Male,Michael Russell,La Salle,IL,Illinois,61301,United States,North America,2/26/1994,28.3391148,-99.0982257
1530554,Female,Katherine Torres,Indianapolis,IN,Indiana,46254,United States,North America,11/17/1948,39.7683331,-86.1583502
1530756,Male,Robert Fitzmaurice,Cheektowaga,NY,New York,14227,United States,North America,1/15/1949,42.9033917,-78.7547536
1530955,Male,Steven Britt,Augusta,SC,South Carolina,30902,United States,North America,7/25/1994,33.4709714,-81.9748429
1530958,Female,Anne Whitacre,Elmsford,NY,New York,10523,United States,North America,9/16/1952,41.0550969,-73.8201338
1530975,Female,Linda Manley,New York,NY,New York,10016,United States,North America,2/19/1976,40.7127281,-74.0060152
1531024,Female,Andrea Neighbors,Oakland,CA,California,94612,United States,North America,4/10/1938,37.8044557,-122.271356
1531046,Female,Rebekah Brisco,Springfield,IL,Illinois,62701,United States,North America,5/24/1994,39.7990175,-89.6439575
1531146,Male,Rolando Valletta,Elmhurst,IL,Illinois,60126,United States,North America,12/16/1987,41.8994745,-87.9403418
1531376,Male,Genaro Smith,Atascosa,TX,Texas,78002,United States,North America,4/9/1964,28.8554434,-98.5316314
1531435,Female,Ester Camacho,Fort Lauderdale,FL,Florida,33311,United States,North America,1/25/1984,26.1223084,-80.1433786
1531565,Female,Carolyn Maldonado,Greenville,SC,South Carolina,29611,United States,North America,12/10/1997,34.851354,-82.3984882
1531685,Male,Ashley Watkins,Indian Head,MD,Maryland,20640,United States,North America,11/30/1976,50.533333,-103.666667
1531794,Male,Robert Avalos,New York,NY,New York,10013,United States,North America,7/21/1981,40.7127281,-74.0060152
1531796,Female,Dionne Taylor,Milwaukee,WI,Wisconsin,53212,United States,North America,8/30/1984,43.0386475,-87.9090751
1531809,Female,Carole Reeves,Wheeling,WV,West Virginia,26003,United States,North America,10/8/1990,42.138889,-87.9310944
1531937,Male,Avery Brown,San Jose,CA,California,95131,United States,North America,8/16/1939,37.3361663,-121.890591
1532128,Male,John Mackay,Yakima,WA,Washington,98902,United States,North America,5/9/1977,46.601557,-120.510842
1532248,Female,Kara Ramsey,East Point,GA,Georgia,30344,United States,North America,3/12/1982,33.6795531,-84.4393724
1532276,Female,Toni Helms,Aurora,CO,Colorado,80014,United States,North America,7/9/1993,41.7571701,-88.3147539
1532333,Male,William Diggs,Marysville,OH,Ohio,43040,United States,North America,2/15/1940,48.0517429,-122.1768209
1532522,Male,Larry Carter,Plymouth Meeting,PA,Pennsylvania,19462,United States,North America,11/17/1952,40.102332,-75.2743467
1532722,Female,Eva Leblanc,Hutchinson,KS,Kansas,67501,United States,North America,9/21/1942,35.8148236,-101.34844
1532790,Female,Betty Ross,Beaumont,TX,Texas,77708,United States,North America,4/19/1958,30.0860459,-94.1018461
1533025,Male,Charles Chiang,Golden Valley,MN,Minnesota,55427,United States,North America,10/13/1953,46.3040364,-109.1714312
1533095,Female,Sherry Smith,Tampa,FL,Florida,33634,United States,North America,7/22/1936,27.9477595,-82.458444
1533148,Female,Rita Burke,Corpus Christi,TX,Texas,78476,United States,North America,4/18/1941,27.7635302,-97.4033191
1533246,Male,Jose Merkle,Virginia Beach,VA,Virginia,23464,United States,North America,10/18/1997,36.8496579,-75.9760751
1533381,Female,Morgan Herman,River Edge,NJ,New Jersey,7649,United States,North America,2/18/1987,40.9287098,-74.0398622
1533401,Male,Jayson Harrison,Saginaw,MI,Michigan,48607,United States,North America,8/24/1960,43.4200387,-83.9490365
1533574,Male,Bobby Dunham,San Antonio,TX,Texas,78238,United States,North America,9/12/1948,29.4246002,-98.4951405
1533906,Female,Jodi Bolt,Wichita,KS,Kansas,67213,United States,North America,5/31/1967,37.6922361,-97.3375448
1534032,Male,Bernard Rodrigue,San Antonio,TX,Texas,78148,United States,North America,7/22/1941,29.4246002,-98.4951405
1534133,Female,Cyndy Cobb,Atlanta,GA,Georgia,30342,United States,North America,3/8/1995,33.7489924,-84.3902644
1534242,Male,Robert Emrich,Los Angeles,CA,California,90071,United States,North America,1/7/1981,34.0536909,-118.242766
1534539,Male,Richard Desantis,Houston,TX,Texas,77007,United States,North America,11/30/1953,29.7589382,-95.3676974
1534621,Male,Ollie Mills,Moundridge,KS,Kansas,67107,United States,North America,3/6/1997,38.203065,-97.519207
1534676,Male,William Gonzalez,Detroit,MI,Michigan,48204,United States,North America,11/1/1942,42.3315509,-83.0466403
1534703,Female,Leslie Crisp,Foxborough,MA,Massachusetts,2035,United States,North America,6/25/1975,42.0653768,-71.2478308
1534799,Male,Joseph Contreras,Portland,OR,Oregon,97205,United States,North America,12/6/2001,45.5202471,-122.674194
1534954,Female,Elizabeth Juneau,Salt Lake City,UT,Utah,84104,United States,North America,11/23/1969,40.7596198,-111.886797
1534968,Male,Kevin Goo,Chicago,IL,Illinois,60605,United States,North America,9/10/1977,41.8755616,-87.6244212
1535089,Female,Cheryl Stickel,Marietta,GA,Georgia,30062,United States,North America,12/28/1940,33.9528472,-84.5496148
1535104,Male,Harold Cabral,Indianapolis,IN,Indiana,46204,United States,North America,4/15/1988,39.7683331,-86.1583502
1535347,Male,Elmer Spada,Machias,ME,Maine,4654,United States,North America,3/9/1995,44.7143592,-67.4582679
1535357,Female,Elizabeth Williams,Los Angeles,CA,California,90071,United States,North America,3/20/1986,34.0536909,-118.242766
1535406,Male,Leroy Lott,Downers Grove,IL,Illinois,60515,United States,North America,8/9/1952,41.7936822,-88.0102281
1535424,Male,Benjamin Patrick,Lanham,MD,Maryland,20706,United States,North America,10/4/1988,38.4770368,-81.73874
1535433,Male,Allen Boudreaux,Los Angeles,CA,California,90046,United States,North America,5/22/1982,34.0536909,-118.242766
1535508,Male,Bradley Wilson,Wenatchee,WA,Washington,98801,United States,North America,11/15/1970,47.4234599,-120.310349
1535615,Female,Heidi Keys,Louisville,KY,Kentucky,40299,United States,North America,4/11/1990,38.2542376,-85.759407
1535646,Male,Jerry Cosby,Ripley,WV,West Virginia,25271,United States,North America,5/8/1987,36.6478735,-90.8887906
1535696,Male,James Funke,Hickory Hills,IL,Illinois,60457,United States,North America,7/3/1985,41.7255879,-87.825055
1535726,Female,Christine Kerner,Wheeling,WV,West Virginia,26003,United States,North America,2/18/1991,42.138889,-87.9310944
1535814,Female,Delores Keister,Santa Barbara,CA,California,93101,United States,North America,4/29/1936,34.4221319,-119.702667
1536206,Male,Aaron Pettit,Oklahoma City,OK,Oklahoma,73106,United States,North America,12/5/1945,35.4729886,-97.5170536
1536254,Male,Lawrence Atkin,Austin,TX,Texas,78701,United States,North America,7/10/1935,30.2711286,-97.7436995
1536373,Male,Stanley Blank,Miami,FL,Florida,33169,United States,North America,5/25/1972,25.7741728,-80.19362
1536505,Female,Pearl Moore,Bordentown,NJ,New Jersey,8505,United States,North America,8/31/1985,40.1462685,-74.7114508
1536966,Male,Ricky Corbett,West Nyack,NY,New York,10994,United States,North America,9/1/1960,41.0962647,-73.9730879
1537074,Female,Jill Ennis,Cleburne,TX,Texas,76031,United States,North America,7/2/1976,35.5298937,-92.0312818
1537138,Female,Gloria Doughty,Stockton,CA,California,95202,United States,North America,7/2/1999,37.9577016,-121.290779
1537178,Female,Laura Hamilton,Rochester,MA,Massachusetts,2770,United States,North America,11/13/1952,43.157285,-77.615214
1537343,Male,Christopher Kent,New Bedford,MA,Massachusetts,2740,United States,North America,11/5/1941,41.6362152,-70.934205
